Date,AAPL,ABBV,AMZN,BAC,C,COP,CVX,EOG,GOOGL,GS,JNJ,JPM,META,MRK,MS,MSFT,PFE,SLB,UNH,XOM,SP500
2020-01-27,74.47359466552734,65.3248519897461,91.41699981689453,28.193082809448242,61.35697555541992,48.63605880737305,83.65179443359375,57.61680603027344,70.99968719482422,205.41392517089844,124.97386169433594,111.53688049316406,213.1969451904297,67.440673828125,43.71427536010742,153.73097229003906,28.21136474609375,29.310178756713867,255.62945556640625,48.674991607666016,3243.6298828125
2020-01-28,76.58037567138672,65.13047790527344,92.6624984741211,28.52779197692871,61.780887603759766,48.747615814208984,84.20499420166016,57.925025939941406,71.93050384521484,209.2437744140625,125.6039810180664,113.56437683105469,216.09420776367188,67.55816650390625,44.46327209472656,156.74342346191406,26.79237174987793,29.310178756713867,257.2310791015625,48.60731887817383,3276.239990234375
2020-01-29,78.18338775634766,64.68728637695312,92.9000015258789,28.330392837524414,61.172996520996094,48.197837829589844,83.6366195678711,56.4891242980957,72.23795318603516,207.12181091308594,126.47775268554688,113.39542388916016,221.49183654785156,68.3336181640625,44.18342971801758,159.18751525878906,26.398977279663086,29.111671447753906,254.55865478515625,48.20132064819336,3273.39990234375
2020-01-30,78.07010650634766,63.5832633972168,93.53399658203125,28.7337703704834,61.932861328125,48.51655197143555,84.41716003417969,57.00033187866211,72.11647033691406,210.58079528808594,126.32653045654297,114.79776763916016,207.89852905273438,67.75397491455078,44.58938980102539,163.6777801513672,26.30672836303711,29.379222869873047,252.8309783935547,48.712589263916016,3283.659912109375
2020-01-31,74.60856628417969,62.992347717285156,100.43599700927734,28.17591094970703,59.911922454833984,47.35324478149414,81.18898010253906,54.812625885009766,71.05176544189453,205.07752990722656,125.07467651367188,111.8156509399414,200.33787536621094,66.9237060546875,43.29694366455078,161.2621307373047,26.427366256713867,28.921789169311523,245.15545654296875,46.70512771606445,3225.52001953125
2020-02-03,74.40367889404297,63.9875602722168,100.20999908447266,28.296064376831055,60.49163055419922,47.15403366088867,80.53730773925781,53.65489196777344,73.5223388671875,206.1643829345703,126.16690826416016,112.66888427734375,202.60011291503906,68.41194915771484,43.57862854003906,165.19349670410156,26.618968963623047,28.878639221191406,246.56817626953125,45.66006851196289,3248.919921875
2020-02-04,76.86001586914062,65.58918762207031,102.4834976196289,28.853919982910156,61.5947151184082,45.01068115234375,80.9692153930664,55.34639358520508,71.67807006835938,208.6917266845703,127.36832427978516,114.2908706665039,208.19618225097656,69.21090698242188,44.75508117675781,170.63108825683594,26.74671173095703,29.405120849609375,252.7050018310547,45.08865737915039,3297.590087890625
2020-02-05,77.48675537109375,67.35408782958984,101.99349975585938,29.789398193359375,63.48682403564453,46.83531188964844,83.56845092773438,57.925025939941406,71.7098159790039,210.72740173339844,129.3763427734375,116.23390197753906,208.47398376464844,67.22918701171875,45.558719635009766,170.42266845703125,27.08733367919922,30.2681941986084,266.1033630371094,47.16376495361328,3334.68994140625
2020-02-06,78.39310455322266,67.78170776367188,102.5114974975586,29.755064010620117,63.58344268798828,46.540504455566406,82.96977996826172,57.037925720214844,73.19355010986328,208.58822631835938,128.98985290527344,116.25077056884766,209.20826721191406,67.11170196533203,45.57529067993164,173.9562225341797,27.151206970214844,29.78486442565918,263.16094970703125,46.524696350097656,3345.780029296875
2020-02-07,77.32752990722656,71.75468444824219,103.96399688720703,29.703582763671875,63.35801696777344,46.20586013793945,82.55301666259766,55.89521026611328,73.34927368164062,205.29319763183594,127.61194610595703,115.87908172607422,210.67674255371094,66.6417236328125,45.59186553955078,174.20248413085938,27.002193450927734,29.707197189331055,260.2454528808594,46.216434478759766,3327.7099609375
2020-02-10,77.69480895996094,73.66732788085938,106.69550323486328,29.77223014831543,63.18891906738281,46.110233306884766,83.19713592529297,55.406551361083984,74.81466674804688,204.74111938476562,127.58679962158203,116.360595703125,211.40101623535156,67.09603118896484,45.85697937011719,178.75906372070312,26.831872940063477,29.64678382873535,258.27484130859375,45.728336334228516,3352.090087890625
2020-02-11,77.22605895996094,74.6391830444336,107.54000091552734,29.84089469909668,63.68006134033203,46.779541015625,84.27316284179688,56.225990295410156,74.88409423828125,203.96485900878906,127.69596862792969,116.58021545410156,205.57675170898438,66.77487182617188,46.21323013305664,174.72352600097656,27.03057098388672,30.032148361206055,261.6581726074219,46.16303634643555,3357.75
2020-02-12,79.06001281738281,76.0309066772461,108.0,29.96963119506836,63.87330627441406,47.61617660522461,84.90214538574219,56.6695442199707,75.30906677246094,205.85382080078125,126.9398422241211,116.58021545410156,209.11895751953125,65.20830535888672,46.54462432861328,174.97935485839844,26.782194137573242,30.69777488708496,273.07696533203125,46.72740173339844,3379.449951171875
2020-02-13,78.49701690673828,74.13382720947266,107.49349975585938,29.961042404174805,63.607608795166016,47.19890594482422,84.61418151855469,56.89507293701172,75.04922485351562,205.59510803222656,126.09970092773438,116.47891235351562,211.4804229736328,64.20571899414062,46.33750534057617,174.03199768066406,26.207378387451172,30.364959716796875,271.9251403808594,46.468101501464844,3373.93994140625
2020-02-14,78.5163345336914,73.12308502197266,106.74349975585938,29.909555435180664,63.43851852416992,47.03841781616211,84.391845703125,56.323726654052734,75.31402587890625,204.4995880126953,126.13328552246094,116.12408447265625,212.51229858398438,64.73832702636719,46.262935638427734,175.58560180664062,25.90932846069336,30.146005630493164,268.84765625,46.25456237792969,3380.159912109375
2020-02-18,77.07866668701172,72.78096771240234,107.78350067138672,29.411773681640625,62.464290618896484,46.78164291381836,84.5145034790039,56.030513763427734,75.34925079345703,201.16148376464844,125.301513671875,114.5865478515625,216.10414123535156,64.58951568603516,45.99782943725586,177.36656188964844,25.774490356445312,29.471614837646484,271.87109375,45.667327880859375,3370.2900390625
2020-02-19,78.19497680664062,73.19303894042969,108.51100158691406,29.79798126220703,62.84270095825195,47.5519905090332,84.89783477783203,58.09794616699219,75.61851501464844,204.71527099609375,125.13347625732422,116.14942169189453,215.7965545654297,64.22920227050781,46.652339935302734,177.8984832763672,25.71062660217285,30.032148361206055,274.7235412597656,46.01814270019531,3386.14990234375
2020-02-20,77.3927993774414,73.26302337646484,107.65499877929688,29.909555435180664,62.97956466674805,47.24705505371094,84.18486022949219,57.128135681152344,75.22774505615234,200.7473907470703,124.65458679199219,116.14942169189453,212.90919494628906,64.61302185058594,44.53140640258789,175.1817626953125,25.440956115722656,29.6292667388916,271.8620300292969,45.65208053588867,3373.22998046875
